ID,images,time origin,amplitude,redshift,noise level
0.01022053564,4.0,55000.0,0.0458,2.2771,0.0245
0.0010407393,3.0,55000.0,0.0089,1.278,0.0305
0.013474493760000003,1.0,55000.0,0.0516,1.477,0.1768
0.0030751747199999997,2.0,55000.0,0.0426,1.5039,0.024
0.007730782272,4.0,55000.0,0.0436,1.8783,0.0236
0.008454501,3.0,55000.0,0.079,1.2925,0.0276
0.019990117709999998,3.0,55000.0,0.0541,1.279,0.0963
0.007258727384999999,1.0,55000.0,0.0819,2.3385,0.0379
0.007260048467999999,1.0,55000.0,0.0549,1.0911,0.1212
0.0035595122559999998,2.0,55000.0,0.0298,1.2041,0.0496
0.011656861792000001,2.0,55000.0,0.0188,2.4566,0.1262
0.037753637862,3.0,55000.0,0.0358,2.3081,0.1523
0.018920481996,3.0,55000.0,0.0274,1.8239,0.1262
5.6770272000000004e-05,4.0,55000.0,0.0936,1.5163,0.0001
0.03656216005199999,3.0,55000.0,0.0649,1.2933,0.1452
0.035355599759999995,4.0,55000.0,0.0741,1.8295,0.0652
0.001771809504,1.0,55000.0,0.0159,1.5328,0.0727
0.004717456458000001,3.0,55000.0,0.0094,1.1609,0.1441
0.0034576126200000002,1.0,55000.0,0.021,1.6818,0.0979
0.000588936348,3.0,55000.0,0.0014,1.6343,0.0858
0.005085213336,3.0,55000.0,0.0092,1.5127,0.1218
0.0028583802,1.0,55000.0,0.0141,1.695,0.1196
0.001967923166,2.0,55000.0,0.0127,1.8491,0.0419
0.013391296875,3.0,55000.0,0.0121,1.9675,0.1875
0.004330249308000001,2.0,55000.0,0.0693,2.2158,0.0141
0.08585123168000001,4.0,55000.0,0.0656,1.9769,0.1655
0.06453381661999999,2.0,55000.0,0.091,1.8751,0.1891
0.022799416080000003,4.0,55000.0,0.0483,1.4218,0.083
0.023298081408000004,4.0,55000.0,0.0756,2.3206,0.0332
0.026570363040000003,3.0,55000.0,0.0703,1.0768,0.117
0.035777921508,2.0,55000.0,0.0853,2.1378,0.0981
0.00670245944,2.0,55000.0,0.0094,1.8377,0.194
0.004874491776,1.0,55000.0,0.0132,2.3551,0.1568
0.020758476375,3.0,55000.0,0.0349,1.5925,0.1245
0.00106946448,3.0,55000.0,0.014,1.7932,0.0142
0.024780093359999998,1.0,55000.0,0.0776,2.299,0.1389
0.041823759348,2.0,55000.0,0.0698,1.7613,0.1701
0.0063890026200000005,1.0,55000.0,0.0767,1.6828,0.0495
0.01842703128,4.0,55000.0,0.0305,1.9979,0.0756
0.0402918057,2.0,55000.0,0.0698,2.3755,0.1215
0.0024256895520000004,2.0,55000.0,0.0088,2.2557,0.0611
0.09038830902000002,4.0,55000.0,0.0669,2.1583,0.1565
0.009803809620000001,3.0,55000.0,0.0159,1.4155,0.1452
0.09335586175999999,4.0,55000.0,0.0952,1.538,0.1594
0.0028971172599999997,2.0,55000.0,0.0043,2.2609,0.149
0.005782062,4.0,55000.0,0.066,1.9045,0.0115
0.033811666098,3.0,55000.0,0.0343,1.7506,0.1877
0.00487907574,2.0,55000.0,0.0285,1.9723,0.0434
0.0255356486,2.0,55000.0,0.0445,2.387,0.1202
0.002956776966,3.0,55000.0,0.0143,1.6179,0.0426
0.030756561030000004,3.0,55000.0,0.0261,2.223,0.1767
0.0006786024,1.0,55000.0,0.008,1.303,0.0651
0.01542718008,2.0,55000.0,0.0351,2.3887,0.092
0.052674587280000004,4.0,55000.0,0.0745,1.9467,0.0908
0.04152672864,3.0,55000.0,0.0543,1.943,0.1312
0.00221141382,2.0,55000.0,0.0105,1.3114,0.0803
0.03430606592700001,3.0,55000.0,0.0777,1.0657,0.1381
0.006902728538,1.0,55000.0,0.0674,1.8587,0.0551
0.0029870238960000004,1.0,55000.0,0.0103,2.3256,0.1247
0.0041717047680000004,3.0,55000.0,0.0784,1.7916,0.0099
0.022157100992,2.0,55000.0,0.0643,1.5968,0.1079
0.025978110432,2.0,55000.0,0.0362,2.1144,0.1697
0.00852035268,2.0,55000.0,0.073,1.0167,0.0574
0.036921978564,2.0,55000.0,0.0799,2.3059,0.1002
0.018548832600000002,1.0,55000.0,0.0666,1.8275,0.1524
0.02214601824,4.0,55000.0,0.0258,1.831,0.1172
0.013097049628,4.0,55000.0,0.0151,1.3039,0.1663
0.04087879487999999,4.0,55000.0,0.0385,1.5876,0.1672
0.016245945600000002,1.0,55000.0,0.067,1.6608,0.146
0.02197331496,2.0,55000.0,0.069,1.0326,0.1542
0.03716236128,1.0,55000.0,0.0892,2.2704,0.1835
0.0038556758399999995,2.0,55000.0,0.0093,1.048,0.1978
0.006403107060000001,4.0,55000.0,0.0105,1.7957,0.0849
0.03173938655999999,3.0,55000.0,0.0448,1.5305,0.1543
0.003463565665,1.0,55000.0,0.0365,1.9093,0.0497
0.027247638336,4.0,55000.0,0.0453,1.9378,0.0776
8.007451199999999e-05,2.0,55000.0,0.0009,1.7176,0.0259
0.017346954384000003,3.0,55000.0,0.0762,2.1436,0.0354
0.008404171692000001,3.0,55000.0,0.0628,1.0801,0.0413
0.0046409181,2.0,55000.0,0.0175,1.5899,0.0834
0.000381619188,4.0,55000.0,0.0003,2.4147,0.1317
0.041930262528,4.0,55000.0,0.0789,1.9712,0.0674
0.006301585920000001,2.0,55000.0,0.024,1.3076,0.1004
0.020309070432,4.0,55000.0,0.0917,1.9704,0.0281
0.07090826105999999,4.0,55000.0,0.0595,2.4643,0.1209
0.04684300631999999,3.0,55000.0,0.0612,2.046,0.1247
0.007672818474,3.0,55000.0,0.0082,2.3259,0.1341
0.0028475468999999997,3.0,55000.0,0.0067,1.0692,0.1325
0.004019657944,4.0,55000.0,0.0547,1.0321,0.0178
0.021353731392,2.0,55000.0,0.0626,1.5449,0.1104
0.01641986163,3.0,55000.0,0.0205,1.7967,0.1486
0.04384032343500001,3.0,55000.0,0.0859,2.2355,0.0761
0.004475722392,2.0,55000.0,0.0223,1.7793,0.0564
0.019568720512000003,2.0,55000.0,0.0548,1.9492,0.0916
0.0267018609,2.0,55000.0,0.0611,2.3001,0.095
0.0034629588,1.0,55000.0,0.0655,1.8882,0.028
0.00258176256,1.0,55000.0,0.013,2.1776,0.0912
0.009415316064000001,1.0,55000.0,0.0632,1.6123,0.0924
0.005686314432,4.0,55000.0,0.0058,2.2404,0.1094
0.068539427712,4.0,55000.0,0.0834,1.5612,0.1316
0.10845603863999999,3.0,55000.0,0.0852,2.166,0.1959
0.06948120901799999,3.0,55000.0,0.0962,2.0701,0.1163
0.000949078584,1.0,55000.0,0.0306,2.1842,0.0142
0.05611097519999999,4.0,55000.0,0.0612,1.505,0.1523
0.000488298564,2.0,55000.0,0.0054,1.5431,0.0293
0.002673300942,1.0,55000.0,0.0293,1.2363,0.0738
0.0211570359,2.0,55000.0,0.0611,2.2485,0.077
0.0019721269259999996,1.0,55000.0,0.0231,1.6642,0.0513
0.0159095664,2.0,55000.0,0.0456,1.5975,0.1092
0.0023149511999999996,3.0,55000.0,0.016,1.8913,0.0255
0.023293935584999998,3.0,55000.0,0.0971,1.0453,0.0765
0.032797748472,4.0,55000.0,0.0437,2.3631,0.0794
0.0209056752,3.0,55000.0,0.0564,1.564,0.079
0.017740751115999997,4.0,55000.0,0.0491,2.3221,0.0389
0.021371924219999998,2.0,55000.0,0.089,1.7477,0.0687
0.02035352382,1.0,55000.0,0.0878,1.239,0.1871
0.022009699536,4.0,55000.0,0.0374,1.4683,0.1002
0.0407997402,3.0,55000.0,0.0919,1.213,0.122
0.004925075904,4.0,55000.0,0.0168,1.2658,0.0579
0.00708366603,1.0,55000.0,0.0339,1.673,0.1249
0.02017324656,4.0,55000.0,0.0366,1.2414,0.111
0.006747408096000001,4.0,55000.0,0.0921,2.0813,0.0088
0.052140429599999996,4.0,55000.0,0.0521,2.3828,0.105
0.008869788994,1.0,55000.0,0.0383,1.7897,0.1294
0.012905633716000002,1.0,55000.0,0.0694,2.4533,0.0758
0.03113144064,4.0,55000.0,0.072,2.3448,0.0461
0.01439514404,1.0,55000.0,0.0515,2.3332,0.1198
3.4198416000000005e-05,1.0,55000.0,0.0002,1.6569,0.1032
0.019053515858999996,3.0,55000.0,0.0427,1.5773,0.0943
0.04832815805400001,2.0,55000.0,0.0893,2.3883,0.1133
0.00187707555,1.0,55000.0,0.0553,2.2629,0.015
0.001108434262,1.0,55000.0,0.0053,2.2178,0.0943
0.0012694534560000002,2.0,55000.0,0.0047,1.0617,0.1272
0.00700848288,4.0,55000.0,0.0756,1.083,0.0214
0.001537921728,1.0,55000.0,0.0648,1.9944,0.0119
0.004800426912000001,2.0,55000.0,0.0228,1.4869,0.0708
0.0004922285199999999,1.0,55000.0,0.0061,1.253,0.0644
0.001012819752,4.0,55000.0,0.0021,1.3487,0.0894
0.015595645296,4.0,55000.0,0.0426,1.2694,0.0721
0.005788079046,3.0,55000.0,0.0291,2.1667,0.0306
0.055705911360000006,4.0,55000.0,0.0614,1.7183,0.132
0.01614030264,4.0,55000.0,0.099,2.0078,0.0203
0.0006887455110000001,1.0,55000.0,0.0381,1.4697,0.0123
0.14296853896,4.0,55000.0,0.0941,2.102,0.1807
0.05222000592,3.0,55000.0,0.0905,1.7112,0.1124
0.03241674946800001,4.0,55000.0,0.0333,1.3883,0.1753
0.077292102656,4.0,55000.0,0.0863,1.8784,0.1192
0.040081497952,4.0,55000.0,0.0626,1.5571,0.1028
0.009571415616,3.0,55000.0,0.0816,1.2572,0.0311
0.020467551959999997,4.0,55000.0,0.0555,1.1958,0.0771
0.035446073832,2.0,55000.0,0.0877,1.3572,0.1489
0.00977112372,3.0,55000.0,0.0719,1.684,0.0269
0.01009927292,1.0,55000.0,0.0545,1.1083,0.1672
0.01190398554,3.0,55000.0,0.0174,1.783,0.1279
0.0255148194,3.0,55000.0,0.0392,1.2953,0.1675
0.002859810408,1.0,55000.0,0.0174,2.3751,0.0692
0.00987067712,2.0,55000.0,0.0158,1.982,0.1576
0.0008816481,1.0,55000.0,0.003,1.6755,0.1754
0.031030075875999995,4.0,55000.0,0.0769,1.7729,0.0569
0.005217978258,3.0,55000.0,0.0282,2.4573,0.0251
0.008957288999999998,3.0,55000.0,0.055,1.5292,0.0355
0.00969535554,1.0,55000.0,0.0885,2.3972,0.0457
0.01402166997,1.0,55000.0,0.049,1.5213,0.1881
0.05942074323900001,3.0,55000.0,0.0961,1.1087,0.1859
0.014308869455999998,1.0,55000.0,0.0861,1.6487,0.1008
0.034957818207,3.0,55000.0,0.0843,1.7431,0.0793
0.0011698687440000002,3.0,55000.0,0.0044,1.2009,0.0738
0.00946825605,1.0,55000.0,0.0417,1.6819,0.135
0.013928237999999999,2.0,55000.0,0.0744,2.4961,0.0375
0.020600718599999998,3.0,55000.0,0.077,1.4765,0.0604
0.021031967588,4.0,55000.0,0.0223,2.0701,0.1139
0.008979683328000001,2.0,55000.0,0.0352,1.1988,0.1064
0.008035977984,3.0,55000.0,0.0674,1.6288,0.0244
0.04825348164,4.0,55000.0,0.0338,1.9535,0.1827
0.013761027539999998,2.0,55000.0,0.0633,1.779,0.0611
0.00148611456,3.0,55000.0,0.016,1.2286,0.0252
0.0008226600299999999,1.0,55000.0,0.0597,1.5311,0.009
0.020506895388,3.0,55000.0,0.0756,1.9699,0.0459
0.012856854680999997,1.0,55000.0,0.0657,2.1963,0.0891
0.022217028003000003,1.0,55000.0,0.0927,1.3337,0.1797
0.050134848101999994,3.0,55000.0,0.0922,2.1249,0.0853
0.009251350698,1.0,55000.0,0.0433,2.3899,0.0894
0.025229827279999995,2.0,55000.0,0.0497,2.1064,0.1205
0.06989840879999999,3.0,55000.0,0.0769,2.42,0.1252
0.004170860848,2.0,55000.0,0.0127,1.8788,0.0874
0.0008826919199999999,1.0,55000.0,0.044,1.7001,0.0118
0.021241925999999998,1.0,55000.0,0.0828,1.7103,0.15
0.033604990992,3.0,55000.0,0.0751,1.1016,0.1354
0.013381885248,1.0,55000.0,0.0824,1.1093,0.1464
0.015849378897000003,3.0,55000.0,0.0853,1.3733,0.0451
0.01881433008,1.0,55000.0,0.078,1.3356,0.1806
0.00022123151999999997,1.0,55000.0,0.0012,1.234,0.1494
0.020569869792,2.0,55000.0,0.0838,1.6452,0.0746
0.017453149428,3.0,55000.0,0.0946,1.4573,0.0422
0.011574327168,4.0,55000.0,0.0243,1.6179,0.0736
0.002212324716,3.0,55000.0,0.0602,1.0294,0.0119
0.0095276032,1.0,55000.0,0.0415,1.9456,0.118
0.00049328484,3.0,55000.0,0.038,1.1387,0.0038
0.0041357379,3.0,55000.0,0.0085,2.294,0.0707
0.009171816785999999,3.0,55000.0,0.0173,1.1394,0.1551
0.027176867712,4.0,55000.0,0.0538,1.7112,0.0738
0.006662884096,4.0,55000.0,0.0166,1.0208,0.0983
0.01214990766,1.0,55000.0,0.0495,1.3774,0.1782
0.018834109592,4.0,55000.0,0.0673,1.3301,0.0526
0.013592118816,3.0,55000.0,0.0424,1.0926,0.0978
0.005415467520000001,4.0,55000.0,0.048,2.0588,0.0137
0.039997209,4.0,55000.0,0.0595,1.4075,0.1194
0.007530327021,1.0,55000.0,0.0493,2.0019,0.0763
0.0006473000819999998,3.0,55000.0,0.0886,1.8733,0.0013
0.0008772189040000001,1.0,55000.0,0.0047,1.5844,0.1178
0.08614069124399999,4.0,55000.0,0.0849,1.5923,0.1593
0.099290989728,4.0,55000.0,0.0783,1.6443,0.1928
0.012439896825000001,3.0,55000.0,0.0631,1.5835,0.0415
0.007535659014000001,3.0,55000.0,0.0103,1.5223,0.1602
0.019796603904000003,3.0,55000.0,0.0561,1.1487,0.1024
0.0166633884,3.0,55000.0,0.0193,1.9848,0.145
0.005438395504000001,4.0,55000.0,0.0362,1.4614,0.0257
0.0013776462,2.0,55000.0,0.0155,2.4689,0.018
0.018665957466000003,3.0,55000.0,0.0494,2.1981,0.0573
0.029281988749999998,2.0,55000.0,0.0625,2.0039,0.1169
0.0021739009600000004,1.0,55000.0,0.0665,1.1044,0.0296
0.022703132496000002,2.0,55000.0,0.0757,1.7256,0.0869
0.0012473126400000002,4.0,55000.0,0.003,1.3258,0.0784
0.021787129224,1.0,55000.0,0.0922,1.3892,0.1701
0.0318321728,2.0,55000.0,0.064,2.3395,0.1063
0.019117663572,3.0,55000.0,0.0277,1.2788,0.1799
0.011085878070000001,3.0,55000.0,0.0597,1.5097,0.041
0.02699955146,1.0,55000.0,0.0938,1.7659,0.163
0.07946026905600001,4.0,55000.0,0.0864,2.2344,0.1029
0.10065420287999999,4.0,55000.0,0.0693,2.364,0.1536
0.023305299591999996,4.0,55000.0,0.0254,1.2379,0.1853
0.013106082528000003,4.0,55000.0,0.0308,1.2879,0.0826
0.007084048690000001,1.0,55000.0,0.0571,1.8517,0.067
0.000623687856,1.0,55000.0,0.0524,1.6764,0.0071
0.0006044038,2.0,55000.0,0.0077,1.2076,0.0325
0.04879142352000001,3.0,55000.0,0.0984,1.711,0.0966
0.017659512,2.0,55000.0,0.0988,2.4825,0.036
0.0029297489760000003,3.0,55000.0,0.0336,2.2187,0.0131
0.021277985759999996,4.0,55000.0,0.036,2.1079,0.0701
0.020345719680000002,2.0,55000.0,0.0572,1.1624,0.153
0.008619020187,1.0,55000.0,0.0503,1.1793,0.1453
0.0012054496850000002,1.0,55000.0,0.0187,1.2517,0.0515
0.0005262202800000001,2.0,55000.0,0.0027,1.2755,0.0764
0.000123024304,1.0,55000.0,0.0008,1.6679,0.0922
0.02535860184,3.0,55000.0,0.0611,1.738,0.0796
0.021479759616,4.0,55000.0,0.0223,1.2464,0.1932
0.01243831605,3.0,55000.0,0.0145,1.751,0.1633
0.03722858594,4.0,55000.0,0.0665,1.2971,0.1079
0.009355777760000001,1.0,55000.0,0.028,2.2246,0.1502
0.016388237736,4.0,55000.0,0.0117,1.9919,0.1758
0.039542419223999994,2.0,55000.0,0.0693,1.8454,0.1546
0.008539541727999998,2.0,55000.0,0.0556,1.4572,0.0527
0.006025571369999999,3.0,55000.0,0.0078,2.3733,0.1085
0.002762175504,2.0,55000.0,0.0111,1.6634,0.0748
0.015450228079999996,4.0,55000.0,0.0973,1.0876,0.0365
0.028605884579999998,4.0,55000.0,0.0455,1.7291,0.0909
0.020879267360000002,4.0,55000.0,0.0229,1.282,0.1778
0.015872050425,1.0,55000.0,0.0385,2.1641,0.1905
0.00200401656,2.0,55000.0,0.0182,2.062,0.0267
0.009839116680000001,1.0,55000.0,0.0818,1.306,0.0921
0.010345509720000002,2.0,55000.0,0.0315,2.0374,0.0806
0.038030598144,3.0,55000.0,0.0693,1.9712,0.0928
0.022203736236000002,1.0,55000.0,0.0597,1.9668,0.1891
0.027036268607999996,4.0,55000.0,0.0996,2.0318,0.0334
0.063302885625,3.0,55000.0,0.0875,2.3759,0.1015
0.10945821456,3.0,55000.0,0.0976,2.3811,0.157
0.015172631199000001,3.0,55000.0,0.0803,1.6531,0.0381
0.00947129328,4.0,55000.0,0.0285,1.2456,0.0667
0.00041974496000000007,1.0,55000.0,0.0248,1.9912,0.0085
0.031912712454,2.0,55000.0,0.0723,1.2173,0.1813
0.016981999516,1.0,55000.0,0.0751,1.7918,0.1262
0.0013018454279999998,1.0,55000.0,0.0039,2.3278,0.1434
0.0175025059,4.0,55000.0,0.0275,1.6909,0.0941
0.01186469046,3.0,55000.0,0.0274,1.6365,0.0882
0.008208257904,3.0,55000.0,0.0201,2.1336,0.0638
0.008251330032000001,1.0,55000.0,0.0528,2.1033,0.0743
0.017286814272,4.0,55000.0,0.0843,2.4647,0.0208
0.0005064640000000001,4.0,55000.0,0.0175,2.261,0.0032
0.01020089889,2.0,55000.0,0.0441,1.4885,0.0777
0.061022720814000016,3.0,55000.0,0.0517,2.4182,0.1627
0.063437650848,3.0,55000.0,0.0814,1.3877,0.1872
0.11167055744,4.0,55000.0,0.0988,1.7884,0.158
0.010577989902,1.0,55000.0,0.0659,1.7058,0.0941
0.0038252987920000003,2.0,55000.0,0.0094,1.3583,0.1498
0.008831933719000002,1.0,55000.0,0.0449,1.2379,0.1589
0.0157714047,3.0,55000.0,0.0603,1.9374,0.045
0.013205556919999998,2.0,55000.0,0.073,1.3033,0.0694
0.0043185954600000005,3.0,55000.0,0.0276,1.1265,0.0463
0.0441242168,4.0,55000.0,0.0536,2.2249,0.0925
0.00324115344,4.0,55000.0,0.0567,1.1909,0.012
0.0011085228,4.0,55000.0,0.001,1.8662,0.1485
0.014002396415999999,3.0,55000.0,0.0384,1.7954,0.0677
0.019870807679999998,1.0,55000.0,0.0692,2.346,0.1224
0.031179994809999997,1.0,55000.0,0.0974,2.4835,0.1289
0.020264476968000003,2.0,55000.0,0.0621,1.0834,0.1506
0.014924071800000003,1.0,55000.0,0.0801,2.3525,0.0792
0.023803208208,3.0,55000.0,0.0368,1.3091,0.1647
0.00117215001,2.0,55000.0,0.0037,1.3435,0.1179
0.044550321408,4.0,55000.0,0.0576,1.0379,0.1863
0.0629356068,3.0,55000.0,0.0876,2.419,0.099
0.040061400632000005,4.0,55000.0,0.0386,1.4471,0.1793
0.006027735000000001,2.0,55000.0,0.0826,2.4325,0.015
0.0034725218000000004,2.0,55000.0,0.005,2.4098,0.1441
0.004168227072,2.0,55000.0,0.0412,1.4536,0.0348
0.031668296087999995,3.0,55000.0,0.0332,2.2858,0.1391
0.00075694144,2.0,55000.0,0.0137,1.552,0.0178
0.000647406,2.0,55000.0,0.0675,1.1989,0.004
0.02588071344,3.0,55000.0,0.0293,2.4952,0.118
0.020652112548,1.0,55000.0,0.0703,1.9836,0.1481
0.033013617120000005,1.0,55000.0,0.0734,2.2716,0.198
0.08358458769999998,4.0,55000.0,0.0653,2.2615,0.1415
0.006730511436000001,3.0,55000.0,0.0178,1.4421,0.0874
0.0016602466559999998,2.0,55000.0,0.0032,2.0094,0.1291
0.06428687529600001,4.0,55000.0,0.0446,1.9026,0.1894
0.026843338667999997,4.0,55000.0,0.0723,2.3861,0.0389
0.008156676528,4.0,55000.0,0.0126,1.0361,0.1562
0.0017677670399999998,2.0,55000.0,0.039,2.1792,0.0104
0.015457352680000001,4.0,55000.0,0.0187,1.9313,0.107
0.004841796335999999,3.0,55000.0,0.0362,1.3676,0.0326
0.00493082128,1.0,55000.0,0.058,1.6412,0.0518
0.021486231237000004,3.0,55000.0,0.0379,1.1833,0.1597
0.0168600744,1.0,55000.0,0.0975,2.2284,0.0776
0.026570344919999996,2.0,55000.0,0.0553,1.3092,0.1835
0.011008728990000001,2.0,55000.0,0.0651,1.1199,0.0755
0.000877683924,2.0,55000.0,0.0702,1.6029,0.0039
0.015501213,4.0,55000.0,0.0486,2.4535,0.0325
0.001761900252,3.0,55000.0,0.0163,1.6604,0.0217
0.003372818176,2.0,55000.0,0.0259,1.7888,0.0364
0.014286434778,3.0,55000.0,0.0657,2.2722,0.0319
0.011506383487999998,4.0,55000.0,0.0179,1.0328,0.1556
0.022426472672999995,3.0,55000.0,0.0243,2.2021,0.1397
0.0008085384309999999,1.0,55000.0,0.0101,1.2373,0.0647
0.0072098829,3.0,55000.0,0.0135,1.0935,0.1628
0.004282082622,1.0,55000.0,0.0849,1.9857,0.0254
0.030615480064,4.0,55000.0,0.0494,2.3984,0.0646
0.0007822137959999999,3.0,55000.0,0.0084,1.8367,0.0169
0.001304481024,3.0,55000.0,0.0086,1.9152,0.0264
0.0016809822240000003,3.0,55000.0,0.0074,2.3962,0.0316
0.00010614938400000003,4.0,55000.0,0.0001,1.9998,0.1327
0.004521481964999999,1.0,55000.0,0.0209,1.2327,0.1755
0.0243347874,3.0,55000.0,0.077,1.189,0.0886
0.0009060299999999999,2.0,55000.0,0.009,1.0067,0.05
0.001237785472,4.0,55000.0,0.0154,1.1417,0.0176
0.058581419520000004,4.0,55000.0,0.0526,1.794,0.1552
0.007553542646000002,1.0,55000.0,0.0961,1.7783,0.0442
0.024563103527999997,2.0,55000.0,0.0554,1.7907,0.1238
0.0441037053,3.0,55000.0,0.0542,1.5825,0.1714
0.028768604922,2.0,55000.0,0.0519,1.9287,0.1437
0.0035801891999999997,3.0,55000.0,0.0087,2.2862,0.06
0.131692667712,3.0,55000.0,0.0976,2.4391,0.1844
0.007451922939999999,1.0,55000.0,0.0539,2.167,0.0638
0.019114900992,4.0,55000.0,0.0384,1.3967,0.0891
0.09090352101599998,3.0,55000.0,0.0854,2.2803,0.1556
0.00286592256,3.0,55000.0,0.027,1.8428,0.0192
0.102382026516,4.0,55000.0,0.0891,2.0417,0.1407
0.033295855455,3.0,55000.0,0.0313,2.2485,0.1577
0.018672335136000005,1.0,55000.0,0.0903,1.8936,0.1092
0.008944149599999998,3.0,55000.0,0.0331,1.251,0.072
0.0017987475599999998,3.0,55000.0,0.0153,1.734,0.0226
0.0018787352879999998,1.0,55000.0,0.0226,1.6332,0.0509
0.03777395648699999,3.0,55000.0,0.0503,2.0843,0.1201
0.007612992055999999,2.0,55000.0,0.0331,1.0159,0.1132
0.013806926,4.0,55000.0,0.0175,1.1081,0.178
0.00216153504,2.0,55000.0,0.0196,1.3005,0.0424
0.014394578099999998,3.0,55000.0,0.059,1.1855,0.0686
0.009580664576,2.0,55000.0,0.0434,1.7632,0.0626
0.00156763188,1.0,55000.0,0.0358,2.1465,0.0204
0.01214816022,1.0,55000.0,0.0553,1.1965,0.1836
0.02284552494,1.0,55000.0,0.0777,2.4812,0.1185
0.068337511704,4.0,55000.0,0.0891,1.7787,0.1078
0.060196994200000006,4.0,55000.0,0.0862,1.1725,0.1489
0.007223902819999999,1.0,55000.0,0.043,2.1026,0.0799
0.00197533798,2.0,55000.0,0.0155,1.1822,0.0539
0.0037976680800000007,3.0,55000.0,0.0102,1.8251,0.068
0.006248093362,1.0,55000.0,0.0601,1.4011,0.0742
0.007171398234,2.0,55000.0,0.0189,1.1011,0.1723
0.0073361977919999995,3.0,55000.0,0.0407,1.7882,0.0336
0.023048881283999997,2.0,55000.0,0.0286,2.2349,0.1803
0.0010654430759999998,2.0,55000.0,0.0207,1.3474,0.0191
0.0026391206399999996,1.0,55000.0,0.0384,2.3699,0.029
0.003112097136,3.0,55000.0,0.0086,1.0828,0.1114
0.030772816788000004,2.0,55000.0,0.0889,1.7273,0.1002
0.003901705632,3.0,55000.0,0.0902,2.1204,0.0068
0.014520369536,1.0,55000.0,0.0766,1.5424,0.1229
0.02379346528,2.0,55000.0,0.0754,1.8896,0.0835
0.001972535568,2.0,55000.0,0.0204,1.0649,0.0454
0.034539731856,4.0,55000.0,0.0966,2.0178,0.0443
0.01135086372,1.0,55000.0,0.0636,1.323,0.1349
0.0238306048,2.0,55000.0,0.0724,1.7792,0.0925
0.027581715,3.0,55000.0,0.0756,1.9458,0.0625
0.001012623024,4.0,55000.0,0.0322,1.8719,0.0042
0.02128141024,2.0,55000.0,0.0796,1.4936,0.0895
0.039322692864,4.0,55000.0,0.0458,2.0384,0.1053
0.03438226512,3.0,55000.0,0.0302,2.058,0.1844
0.002036478024,4.0,55000.0,0.0243,2.1379,0.0098
0.024899993568,1.0,55000.0,0.0933,2.1804,0.1224
0.0119389712,2.0,55000.0,0.0536,1.69,0.0659
0.007059200399999999,3.0,55000.0,0.0452,1.407,0.037
0.0320547024,2.0,55000.0,0.0684,1.9128,0.1225
0.054019738080000004,3.0,55000.0,0.0672,1.3805,0.1941
0.003964465596,1.0,55000.0,0.0133,1.7004,0.1753
0.066506823576,4.0,55000.0,0.0522,1.6773,0.1899
0.004797252600000001,3.0,55000.0,0.0115,1.874,0.0742
0.012031087204,2.0,55000.0,0.0986,1.1533,0.0529
0.004388322455999999,2.0,55000.0,0.0113,1.0628,0.1827
0.031548281968000004,1.0,55000.0,0.0791,1.9952,0.1999
0.037658860823999996,2.0,55000.0,0.0827,1.8421,0.1236
0.013011468024,2.0,55000.0,0.0146,2.4191,0.1842
0.00108076243,1.0,55000.0,0.0055,1.5758,0.1247
0.0007978123299999999,2.0,55000.0,0.0203,1.8365,0.0107
0.0066569253120000015,2.0,55000.0,0.0388,1.3077,0.0656
0.0013051912119999998,1.0,55000.0,0.0172,1.2259,0.0619
0.01217089344,4.0,55000.0,0.0521,1.587,0.0368
0.08852544844,2.0,55000.0,0.0965,2.3426,0.1958
0.10070115811199999,3.0,55000.0,0.0886,2.3664,0.1601
0.11718510710399999,4.0,55000.0,0.0779,2.3608,0.1593
0.00023609880000000002,4.0,55000.0,0.0025,1.8738,0.0126
0.011628390966000001,1.0,55000.0,0.0527,1.5186,0.1453
0.00016527772799999996,4.0,55000.0,0.0406,1.6962,0.0006
0.029831972352000004,3.0,55000.0,0.0988,1.3384,0.0752
0.0032965749629999992,3.0,55000.0,0.0711,1.4179,0.0109
0.018950733,4.0,55000.0,0.0205,1.615,0.1431
0.0014776380080000003,4.0,55000.0,0.0763,2.2007,0.0022
0.008392202952000001,3.0,55000.0,0.0826,2.2883,0.0148
0.006613763200000001,2.0,55000.0,0.0418,2.2475,0.0352
0.014575535527,1.0,55000.0,0.0389,1.8991,0.1973
0.009945305963999998,2.0,55000.0,0.0418,1.2483,0.0953
0.011429684800000001,4.0,55000.0,0.041,1.8836,0.037
0.009720419867999998,3.0,55000.0,0.0141,2.1199,0.1084
0.007723405843999999,1.0,55000.0,0.0994,1.1393,0.0682
0.02310347988,2.0,55000.0,0.0348,2.0943,0.1585
0.00013150487200000002,1.0,55000.0,0.0047,1.3198,0.0212
0.024720155775,3.0,55000.0,0.0735,1.5253,0.0735
0.0699467824,4.0,55000.0,0.0808,1.9855,0.109
0.00318994452,1.0,55000.0,0.0188,1.7565,0.0966
0.013899536464000004,1.0,55000.0,0.0748,1.7174,0.1082
0.01038665628,4.0,55000.0,0.0779,1.4245,0.0234
0.003052413824,2.0,55000.0,0.0428,1.2556,0.0284
0.008886945160000001,1.0,55000.0,0.082,1.3859,0.0782
0.010789125269999998,1.0,55000.0,0.0263,2.3177,0.177
